__setTestEnvironment                 prod=1    tests=8    other=0   | prod: apps/web-app/src/shared/logger.ts | other: 
themedAccent                         prod=18   tests=0    other=1   | prod: apps/web-app/src/shared/category-icons.ts apps/web-app/src/shared/glyph-accent.ts apps/web-app/src/shared/harmony-icons.ts apps/web-app/src/shared/state-icons.ts apps/web-app/src/shared/tool-icons.ts apps/web-app/src/shared/ui-icons.ts | other: docs/projects/web-app/components.md 
ThemeName                            prod=30   tests=5    other=9   | prod: apps/web-app/src/components/v4/theme-modal.ts apps/web-app/src/services/theme-service.ts apps/web-app/src/services/theme-switch.ts apps/web-app/src/shared/constants.ts apps/web-app/src/shared/types.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/web-app/20251116-Phase12/PHASE_12_CHECKLIST.md docs/historical/web-app/20251116-Phase12/PHASE_12_ROADMAP.md docs/historical/web-app/20251117-v2.0.0/20251119-TODO.md docs/index.md 
ThemePalette                         prod=7    tests=0    other=6   | prod: apps/web-app/src/services/theme-service.ts apps/web-app/src/shared/types.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-migration-challenges.md docs/historical/20260115-v4-uiux-ideas/v4-testing-checklist.md docs/historical/20260115-v4-uiux-ideas/v4-theme-variable-matrix.md 
ThemeService                         prod=57   tests=85   other=25  | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/chara-import.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/v4/result-card.ts apps/web-app/src/components/v4/theme-modal.ts apps/web-app/src/components/v4/v4-app-header.ts apps/web-app/src/services/index.ts apps/web-app/src/services/keyboard-service.ts apps/web-app/src/services/language-service.ts apps/web-app/src/services/telemetry-service.ts apps/web-app/src/services/theme-service.ts apps/web-app/src/services/theme-switch.ts apps/web-app/src/services/toast-service.ts apps/web-app/src/shared/subscription-manager.ts apps/web-app/src/shared/types.ts | other: docs/historical/20251214-CodeAudit/02-WEB-APP.md docs/historical/20251214-CodeAudit/07-REMEDIATION-ROADMAP.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-testing-checklist.md docs/historical/web-app/20251116-Phase12/BUG_FIXES_SUMMARY.md 
tierColor                            prod=4    tests=8    other=0   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/metric-help.ts | other: 
Toast                                prod=22   tests=27   other=35  | prod: apps/web-app/src/components/toast-container.ts apps/web-app/src/services/toast-service.ts | other: docs/historical/20251214-CodeAudit/02-WEB-APP.md docs/historical/20251214-CodeAudit/07-REMEDIATION-ROADMAP.md docs/historical/20251214-CodeAudit/08-ERROR-BOUNDARIES-IMPLEMENTATION.md docs/historical/20251214-SVGRedesign/SVG-DOCUMENTATION.md docs/historical/20260115-v4-uiux-ideas/new-svg-icons/emoji-audit-summary.html 
ToastContainer                       prod=4    tests=30   other=2   | prod: apps/web-app/src/components/toast-container.ts apps/web-app/src/components/v4-layout.ts | other: docs/projects/web-app/components.md docs/superpowers/plans/2026-08-29-web-analytics.md 
ToastOptions                         prod=2    tests=0    other=1   | prod: apps/web-app/src/services/toast-service.ts | other: docs/historical/web-app/20251130-UIUX/02-FEEDBACK-STATES.md 
ToastService                         prod=195  tests=197  other=15  | prod: apps/web-app/src/components/add-to-collection-menu.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/camera-preview-modal.ts apps/web-app/src/components/chara-import.ts apps/web-app/src/components/collection-manager-modal.ts apps/web-app/src/components/dye-action-dropdown.ts apps/web-app/src/components/dye-grid.ts apps/web-app/src/components/export-sheet.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/market-board.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/my-submissions-modal.ts apps/web-app/src/components/preset-category-selector.ts apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/toast-container.ts apps/web-app/src/components/v4/dye-palette-drawer.ts apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/components/v4/result-card.ts apps/web-app/src/services/index.ts apps/web-app/src/services/modal-service.ts apps/web-app/src/services/share-service.ts apps/web-app/src/services/toast-service.ts | other: docs/brainstorming/SHARE_BUTTON_OPENGRAPH.md docs/historical/20251207-DeepDive/WEB_APP_ANALYSIS.md docs/historical/20251207-PresetRefinements/WEB_APP_CHANGES.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/web-app/20251130-UIUX/02-FEEDBACK-STATES.md 
ToastType                            prod=8    tests=0    other=1   | prod: apps/web-app/src/components/toast-container.ts apps/web-app/src/services/toast-service.ts | other: docs/historical/web-app/20251130-UIUX/02-FEEDBACK-STATES.md 
ToggleSwitchV4                       prod=3    tests=16   other=3   | prod: apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/components/v4/toggle-switch-v4.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-testing-checklist.md 
toggleThemeVariant                   prod=3    tests=12   other=1   | prod: apps/web-app/src/services/keyboard-service.ts apps/web-app/src/services/theme-switch.ts | other: docs/superpowers/specs/2026-08-29-web-analytics-design.md 
Tombstone                            prod=5    tests=0    other=1   | prod: apps/web-app/src/components/v4/preset-card.ts apps/web-app/src/services/collection-service.ts | other: docs/superpowers/plans/2026-08-16-local-presets-5-1.md 
TOOL_ICONS                           prod=11   tests=5    other=5   | prod: apps/web-app/src/components/v4/v4-app-header.ts apps/web-app/src/components/welcome-modal.ts apps/web-app/src/shared/tool-icons.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/historical/20251211-v3UIRehaul/06-PHASE0-AUDIT-RESULTS.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/web-app/20260531-Mockups/MockupShell.ts 
ToolConfig                           prod=6    tests=0    other=2   | prod: apps/web-app/src/services/config-controller.ts apps/web-app/src/shared/tool-config-types.ts | other: docs/historical/20260115-v4-uiux-ideas/pre-release-audit/02-CODE-QUALITY-ANALYSIS.md docs/research/color-matching/IMPLEMENTATION_GUIDE.md 
ToolConfigMap                        prod=20   tests=6    other=2   | prod: apps/web-app/src/services/config-controller.ts apps/web-app/src/shared/tool-config-types.ts | other: docs/projects/web-app/components.md docs/projects/web-app/tools.md 
ToolEntry                            prod=8    tests=0    other=1   | prod: apps/web-app/src/components/v4-layout.ts apps/web-app/src/services/telemetry-service.ts | other: docs/superpowers/plans/2026-08-29-web-analytics.md 
ToolId                               prod=56   tests=4    other=14  | prod: apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/components/v4/dye-palette-drawer.ts apps/web-app/src/components/v4/share-button.ts apps/web-app/src/components/v4/v4-app-header.ts apps/web-app/src/components/v4/v4-layout-shell.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/components/welcome-modal.ts apps/web-app/src/services/keyboard-service.ts apps/web-app/src/services/router-service.ts apps/web-app/src/services/share-service.ts apps/web-app/src/services/telemetry-service.ts apps/web-app/src/shared/tool-config-types.ts | other: apps/og-worker/CLAUDE.md apps/og-worker/src/index.ts apps/og-worker/src/og-data-generator.ts apps/og-worker/src/types.ts docs/brainstorming/SHARE_BUTTON_OPENGRAPH.md 
TooltipConfig                        prod=4    tests=0    other=0   | prod: apps/web-app/src/services/tooltip-service.ts | other: 
TooltipPosition                      prod=3    tests=0    other=0   | prod: apps/web-app/src/services/tooltip-service.ts | other: 
TooltipService                       prod=3    tests=128  other=4   | prod: apps/web-app/src/services/index.ts apps/web-app/src/services/tooltip-service.ts | other: docs/historical/20251214-CodeAudit/02-WEB-APP.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/web-app/20251201-Optimize/08-HIDDEN-BUGS-REPORT.md docs/projects/web-app/components.md 
Tutorial                             prod=31   tests=6    other=8   | prod: apps/web-app/src/components/advanced-options-panel.ts apps/web-app/src/components/tutorial-spotlight.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/services/tutorial-service.ts | other: docs/historical/20260115-v4-uiux-ideas/new-svg-icons/emoji-audit-summary.html docs/historical/20260115-v4-uiux-ideas/new-svg-icons/emoji-icons.ts docs/historical/20260115-v4-uiux-ideas/new-svg-icons/emoji-replacement-preview.html docs/historical/20260115-v4-uiux-ideas/new-svg-icons/missing-emoji-icons.ts docs/historical/20260115-v4-uiux-ideas/v4-testing-checklist.md 
TutorialService                      prod=22   tests=106  other=5   | prod: apps/web-app/src/components/advanced-options-panel.ts apps/web-app/src/components/tutorial-spotlight.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/components/welcome-modal.ts apps/web-app/src/main.ts apps/web-app/src/services/index.ts apps/web-app/src/services/tutorial-service.ts | other: docs/historical/20260115-v4-uiux-ideas/pre-release-audit/01-RELEASE-BLOCKERS.md docs/historical/web-app/20251130-UIUX/00-ROADMAP.md docs/historical/web-app/20251201-Optimize/08-HIDDEN-BUGS-REPORT.md docs/projects/web-app/components.md docs/superpowers/plans/2026-08-29-web-analytics.md 
TutorialSpotlight                    prod=3    tests=0    other=1   | prod: apps/web-app/src/components/tutorial-spotlight.ts | other: docs/historical/web-app/20251201-Optimize/06-BUNDLE-OPTIMIZATION.md 
TutorialStep                         prod=8    tests=0    other=0   | prod: apps/web-app/src/components/tutorial-spotlight.ts apps/web-app/src/services/tutorial-service.ts | other: 
TutorialTool                         prod=21   tests=4    other=1   | prod: apps/web-app/src/components/v4-layout.ts apps/web-app/src/components/welcome-modal.ts apps/web-app/src/services/tutorial-service.ts | other: docs/superpowers/plans/2026-08-29-web-analytics.md 
UnifiedCategory                      prod=3    tests=0    other=0   | prod: apps/web-app/src/services/hybrid-preset-service.ts | other: 
UnifiedPreset                        prod=48   tests=2    other=6   | prod: apps/web-app/src/components/v4/preset-card.ts apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/services/hybrid-preset-service.ts apps/web-app/src/services/saved-presets-service.ts | other: docs/historical/20251207-PresetRefinements/WEB_APP_CHANGES.md docs/specifications/community-presets.md docs/superpowers/plans/2026-08-10-preset-preview-images.md docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md docs/superpowers/plans/2026-08-16-local-presets-5-1.md 
UnitBands                            prod=5    tests=0    other=0   | prod: apps/web-app/src/components/metric-help.ts | other: 
Unsubscribe                          prod=12   tests=3    other=1   | prod: apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/services/collection-service.ts apps/web-app/src/services/config-controller.ts apps/web-app/src/services/modal-service.ts apps/web-app/src/services/router-service.ts apps/web-app/src/services/toast-service.ts apps/web-app/src/shared/subscription-manager.ts | other: docs/historical/web-app/20251116-Phase12/PHASE_12.6_TEST_REPORT.md 
uploadPreviewImage                   prod=5    tests=8    other=2   | prod: apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/services/preset-submission-service.ts | other: docs/superpowers/plans/2026-08-10-preset-preview-images.md docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md 
V4AppHeader                          prod=6    tests=2    other=4   | prod: apps/web-app/src/components/v4/v4-app-header.ts apps/web-app/src/components/v4/v4-layout-shell.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-testing-checklist.md 
V4ColorWheel                         prod=4    tests=3    other=0   | prod: apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/v4/v4-color-wheel.ts | other: 
V4LayoutShell                        prod=14   tests=4    other=6   | prod: apps/web-app/src/components/v4/v4-layout-shell.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/services/keyboard-service.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-migration-challenges.md docs/historical/20260115-v4-uiux-ideas/v4-testing-checklist.md 
validateSubmission                   prod=5    tests=31   other=4   | prod: apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/services/index.ts apps/web-app/src/services/preset-submission-service.ts | other: apps/presets-api/src/handlers/presets.ts apps/presets-api/tests/handlers/presets.test.ts docs/historical/20251214-CodeAudit/05-PRESETS-API.md docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md 
ValidationError                      prod=9    tests=1    other=2   | prod: apps/web-app/src/services/preset-submission-service.ts apps/web-app/src/shared/preset-i18n.ts | other: docs/historical/20260115-v4-uiux-ideas/pre-release-audit/03-SECURITY-ASSESSMENT.md docs/historical/web-app/20251123-Optimization/02-security-hardening.md 
VoteCheckResponse                    prod=4    tests=0    other=0   | prod: apps/web-app/src/services/community-preset-service.ts | other: 
VoteErrorCode                        prod=6    tests=0    other=0   | prod: apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/services/community-preset-service.ts | other: 
VoteResponse                         prod=6    tests=0    other=12  | prod: apps/web-app/src/services/community-preset-service.ts | other: apps/discord-worker/src/services/preset-api.ts apps/discord-worker/src/types/preset.ts apps/moderation-worker/src/types/preset.ts apps/presets-api/src/handlers/votes.ts apps/presets-api/src/types.ts 
WelcomeModal                         prod=6    tests=0    other=2   | prod: apps/web-app/src/components/v4-layout.ts apps/web-app/src/components/welcome-modal.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/web-app/20251201-Optimize/06-BUNDLE-OPTIMIZATION.md 
World                                prod=22   tests=5    other=28  | prod: apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/services/market-board-service.ts apps/web-app/src/services/world-service.ts apps/web-app/src/shared/types.ts | other: apps/api-worker/docs/reference/index.md apps/discord-worker/src/commands/schemas.ts apps/discord-worker/src/handlers/commands/budget.ts apps/discord-worker/src/handlers/commands/stats.ts apps/discord-worker/src/index.ts 
WorldService                         prod=28   tests=82   other=1   | prod: apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/market-board.ts apps/web-app/src/services/index.ts apps/web-app/src/services/market-board-service.ts apps/web-app/src/services/world-service.ts | other: docs/projects/web-app/components.md 
